date,open,high,low,close,volume,average,barCount
2026-01-27,221.44,225.45,221.43,224.46,-1.0,-1.0,-1
2026-01-28,225.5,228.57,225.5,227.73,-1.0,-1.0,-1
2026-01-29,228.65,229.98,227.09,227.26,-1.0,-1.0,-1
2026-01-30,227.98,228.46,225.35,227.31,-1.0,-1.0,-1
2026-02-02,228.07,231.19,227.87,230.76,-1.0,-1.0,-1
2026-02-03,231.19,235.22,231.19,233.07,-1.0,-1.0,-1
2026-02-04,234.3,235.85,232.94,234.43,-1.0,-1.0,-1
2026-02-05,235.49,239.56,234.8,237.75,-1.0,-1.0,-1
2026-02-06,238.52,240.94,237.99,240.02,-1.0,-1.0,-1
2026-02-09,240.05,240.77,237.04,238.58,-1.0,-1.0,-1
2026-02-10,238.99,240.49,237.89,238.33,-1.0,-1.0,-1
2026-02-11,238.54,241.26,237.56,240.8,-1.0,-1.0,-1
2026-02-12,240.27,246.35,239.68,244.55,-1.0,-1.0,-1
2026-02-13,243.96,244.82,242.6,243.42,-1.0,-1.0,-1
2026-02-17,242.87,244.43,241.9,243.37,-1.0,-1.0,-1
2026-02-18,243.37,245.07,242.82,244.94,-1.0,-1.0,-1
2026-02-19,244.86,246.95,244.27,246.9,-1.0,-1.0,-1
2026-02-20,246.3,246.81,240.3,242.53,-1.0,-1.0,-1
2026-02-23,243.06,246.81,243.06,245.83,-1.0,-1.0,-1
2026-02-24,245.32,247.22,244.55,246.28,-1.0,-1.0,-1
2026-02-25,244.86,247.21,243.75,245.18,-1.0,-1.0,-1
2026-02-26,245.6,245.61,242.03,243.47,-1.0,-1.0,-1
2026-02-27,243.07,248.94,243.07,248.47,-1.0,-1.0,-1
2026-03-02,248.74,251.72,246.87,248.44,-1.0,-1.0,-1
2026-03-03,245.42,247.88,244.37,246.78,-1.0,-1.0,-1
2026-03-04,245.75,246.57,243.19,245.21,-1.0,-1.0,-1
2026-03-05,242.84,243.17,235.94,239.6,-1.0,-1.0,-1
2026-03-06,237.98,240.8,235.46,240.42,-1.0,-1.0,-1
2026-03-09,239.92,244.1,239.92,242.6,-1.0,-1.0,-1
2026-03-10,242.65,245.0,240.83,243.69,-1.0,-1.0,-1
2026-03-11,243.12,243.7,241.41,243.04,-1.0,-1.0,-1
2026-03-12,241.92,244.4,240.29,242.06,-1.0,-1.0,-1
2026-03-13,243.49,245.54,241.5,241.58,-1.0,-1.0,-1
2026-03-16,242.82,245.03,241.67,243.19,-1.0,-1.0,-1
2026-03-17,244.03,244.25,237.22,238.13,-1.0,-1.0,-1
2026-03-18,238.13,239.11,235.44,237.27,-1.0,-1.0,-1
2026-03-19,237.23,239.24,236.45,237.63,-1.0,-1.0,-1
2026-03-20,237.15,238.32,234.55,235.57,-1.0,-1.0,-1
2026-03-23,237.21,238.02,234.23,235.42,-1.0,-1.0,-1
2026-03-24,234.3,236.01,232.59,235.24,-1.0,-1.0,-1
2026-03-25,236.5,241.46,235.73,239.98,-1.0,-1.0,-1
2026-03-26,240.82,241.66,238.96,239.23,-1.0,-1.0,-1
