date,open,high,low,close,volume,average,barCount
2026-02-12,40.26,40.3,38.46,39.09,-1.0,-1.0,-1
2026-02-13,39.24,40.37,39.1,40.31,-1.0,-1.0,-1
2026-02-17,40.4,41.6,40.37,40.84,-1.0,-1.0,-1
2026-02-18,40.79,41.76,40.58,41.45,-1.0,-1.0,-1
2026-02-19,41.11,41.79,40.84,41.73,-1.0,-1.0,-1
2026-02-20,41.58,42.81,41.52,41.64,-1.0,-1.0,-1
2026-02-23,41.05,46.49,40.52,44.06,-1.0,-1.0,-1
2026-02-24,43.5,47.89,43.03,47.02,-1.0,-1.0,-1
2026-02-25,47.42,48.5,46.44,47.31,-1.0,-1.0,-1
2026-02-26,47.47,47.74,44.49,45.56,-1.0,-1.0,-1
2026-02-27,45.81,46.41,45.42,46.19,-1.0,-1.0,-1
2026-03-02,44.84,45.96,44.63,45.62,-1.0,-1.0,-1
2026-03-03,44.73,46.96,44.67,46.4,-1.0,-1.0,-1
2026-03-04,46.05,47.33,45.93,46.76,-1.0,-1.0,-1
2026-03-05,46.55,47.92,46.48,47.65,-1.0,-1.0,-1
2026-03-06,47.28,47.73,46.35,46.98,-1.0,-1.0,-1
2026-03-09,45.94,46.52,44.95,46.17,-1.0,-1.0,-1
2026-03-10,45.55,45.82,44.82,45.03,-1.0,-1.0,-1
2026-03-11,45.25,46.14,44.8,45.56,-1.0,-1.0,-1
2026-03-12,45.3,46.07,44.34,44.39,-1.0,-1.0,-1
2026-03-13,44.2,45.26,44.18,44.91,-1.0,-1.0,-1
2026-03-16,45.25,45.9,45.22,45.42,-1.0,-1.0,-1
2026-03-17,45.84,46.98,45.81,46.14,-1.0,-1.0,-1
2026-03-18,45.68,46.08,44.55,44.59,-1.0,-1.0,-1
2026-03-19,44.2,44.85,43.54,44.2,-1.0,-1.0,-1
2026-03-20,44.24,44.56,43.33,44.01,-1.0,-1.0,-1
2026-03-23,44.72,45.75,44.01,45.5,-1.0,-1.0,-1
2026-03-24,44.98,45.27,43.99,44.2,-1.0,-1.0,-1
2026-03-25,45.0,45.96,44.2,44.84,-1.0,-1.0,-1
2026-03-26,44.45,45.98,44.45,45.22,-1.0,-1.0,-1
